"from","to","weightreal","Genes","PcorValues","CorValues","PcorAverage","CorAverage","PcorLink1edge","PcorLink1edge_pvalue","PcorLink2edge","PcorLink2edge_pvalue","type","weight","Vertex1_Class","Vertex2_Class"
"C14.2.OH","C2",2,"Pim2;Eif3m","-0.25313668261307;-0.317685571309099","0.814000930180994;0.814000930180994",-0.285411126961085,0.814000930180994,"0.71552224817579;0.753850934886406","0.0706259302403009;0.0503082946963296","0.814668732563645;0.823702733675726","0.02563221202859;0.0227388178062416","hyperlink",0.4,"ACC","ACC"
"C16","C18",1,"Eng","-0.376145573677013","0.76147995381828",-0.376145573677013,0.76147995381828,"0.860360222878825","0.0129625408174976","0.740410453551338","0.0570087110919696","hyperlink",0.2,"ACC","ACC"
"C16","C18.1",1,"Qpctl","0.547041709214929","0.96418684723573",0.547041709214929,0.96418684723573,"0.499318778517261","0.253921660822902","0.421556394292023","0.346200268766296","hyperlink",0.2,"ACC","ACC"
"C16","C5.1.DC",1,"Slc25a1","-0.958332830529982","-0.765334302875444",-0.958332830529982,-0.765334302875444,"0.906510132722578","0.00487820322134295","0.907265698397377","0.00478223696962649","hyperlink",0.2,"ACC","ACC"
"C16.1.OH","C18.1",2,"Agpat1;Qpctl","0.218947377234231;0.206392084034538","0.907908187505654;0.907908187505654",0.212669730634384,0.907908187505654,"0.559206577278458;0.453407524812436","0.191847174690437;0.306887828058958","0.641265251127115;0.741763918119405","0.120610127222939;0.0563132755367291","hyperlink",0.4,"ACC","ACC"
"C16.2","C16.2.OH",3,"X3830406C13Rik;Ufm1;Zfp617","0.263169133000403;0.289218967169875;0.319599117235626","0.928570420237538;0.928570420237538;0.928570420237538",0.290662405801968,0.928570420237538,"0.770909473739052;0.321391448922027;0.629877728223406","0.0424599393433568;0.482125550611006;0.129506175450133","0.371061091542968;0.787233258484689;0.490444611708129","0.412522746563819;0.0356309283035646;0.263806566155607","hyperlink",0.6,"ACC","ACC"
"C16.OH","C16.2.OH",1,"Zscan22","0.536516231631147","0.896700593524564",0.536516231631147,0.896700593524564,"-0.344878364651016","0.448705008313476","-0.523590179927214","0.227778029875757","hyperlink",0.2,"ACC","ACC"
"C18","C18.1",2,"Jun;Ttc39c","0.117554790704385;0.532586623158282","0.898308910154979;0.898308910154979",0.325070706931333,0.898308910154979,"0.85283979740001;-0.457427782825291","0.0147164727016767;0.302071913649887","0.372573595702169;-0.420290798266105","0.410468660395012;0.34780389727058","hyperlink",0.4,"ACC","ACC"
"C18","C18.1.OH",1,"Eng","-0.26759994349648","0.787837744963084",-0.26759994349648,0.787837744963084,"0.677374994040403","0.0945570305892419","0.848219493973208","0.0158575177410259","hyperlink",0.2,"ACC","ACC"
"C18","C18.2",1,"Eng","-0.321239210322529","0.749794545659358",-0.321239210322529,0.749794545659358,"0.739657938238959","0.05739737590368","0.822410741155644","0.0231406645813051","hyperlink",0.2,"ACC","ACC"
"C18","C9",1,"AA415398","-0.976586998469695","-0.751164242355858",-0.976586998469695,-0.751164242355858,"0.95199401053414","0.000944998209544262","0.951594618971521","0.000964566234762461","hyperlink",0.2,"ACC","ACC"
"C18","PC.aa.C36.4",2,"Abhd17a;Stk38l","-0.283158392412153;-0.233787039957176","0.801610912901712;0.801610912901712",-0.258472716184664,0.801610912901712,"0.676734978998496;0.728250791564887","0.0949900953621886;0.0634650067745267","0.861388637460674;0.786704880453686","0.0127325536889729;0.0358416130927783","hyperlink",0.4,"ACC","PC"
"C18","PC.aa.C38.3",5,"Adcy6;Psmd13;Sepw1;Topbp1;Stk38l","-0.355970469689009;-0.466315355128519;-0.455315540744541;-0.680170620742926;-0.459967030357389","0.721568545561456;0.721568545561456;0.721568545561456;0.721568545561456;0.721568545561456",-0.483547803332477,0.721568545561456,"0.804125021017004;0.824267642572322;0.883476732720536;0.969906635250065;0.841386602986675","0.0292575949818733;0.0225643629294679;0.00835261436223134;0.000296888290986084;0.0176346360987185","0.777888605635577;0.836975418109477;0.762788906927539;0.807997396795041;0.815146416648592","0.0394591057832801;0.0188392607649394;0.046104905744035;0.0278948202868804;0.0254743221093392","hyperlink",1,"ACC","PC"
"C18","PC.aa.C38.4",4,"Mapk3;Sepw1;Topbp1;Stk38l","-0.314363158613879;-0.0377136193073874;-0.226233068667286;-0.366424695513805","0.852234817371058;0.852234817371058;0.852234817371058;0.852234817371058",-0.236183635525589,0.852234817371058,"0.97333414286145;0.718190397917141;0.903705254967593;0.66206622654731","0.000219841813835485;0.0690907112645167;0.00524421657898666;0.10520024224698","0.497237389943144;0.667414829141837;0.579422656674694;0.923505525923465","0.256224613746113;0.101414247382776;0.172777910506197;0.00298191836833567","hyperlink",0.8,"ACC","PC"
"C18","PC.aa.C38.5",4,"Abhd17a;Sepw1;Topbp1;Stk38l","-0.325805673200139;-0.444137516274217;-0.649979607814144;-0.728140657551028","0.753100138378492;0.753100138378492;0.753100138378492;0.753100138378492",-0.537015863709882,0.753100138378492,"0.751700403548887;0.868257798441413;0.964076956963871;0.898479436542986","0.0513497032200961;0.0112565678358532;0.00046076260943899;0.00596761741545241","0.815670187233721;0.780526128186615;0.798977920783802;0.937984626889974","0.0253018298038347;0.038356647203623;0.0311255074703341;0.00177876724705869","hyperlink",0.8,"ACC","PC"
"C18","PC.aa.C38.6",2,"Topbp1;Stk38l","-0.456561889005288;-0.414795539281489","0.803816339662346;0.803816339662346",-0.435678714143388,0.803816339662346,"0.938999491532106;0.764563992411131","0.00170783351776609;0.0452940246608821","0.697258025077073;0.87301068238941","0.0816216427328729;0.0102959974248188","hyperlink",0.4,"ACC","PC"
"C18","PC.aa.C40.5",4,"Abhd17a;Sepw1;Topbp1;Stk38l","-0.368616936554711;-0.475243351472824;-0.598299741326439;-0.808183694393312","0.725203715806966;0.725203715806966;0.725203715806966;0.725203715806966",-0.562585930936822,0.725203715806966,"0.784918163656404;0.885035369281831;0.963528026731955;0.932786408114527","0.0365591635442187;0.00808311819103854;0.000478424350129182;0.00216908633106408","0.807388671061202;0.777069140267199;0.753392259480345;0.95210333145404","0.0281066320712947;0.0398051591317818;0.050529432045455;0.000939683382595991","hyperlink",0.8,"ACC","PC"
"C18","PC.aa.C40.6",2,"Mapk3;Stk38l","-0.561677890302127;-0.554033923074082","0.806460446106347;0.806460446106347",-0.557855906688104,0.806460446106347,"0.984230814170254;0.80499172063065","5.94700479340883e-05;0.0289494184469173","0.677308840272969;0.920497104542533","0.0946017452212728;0.00327837711565654","hyperlink",0.4,"ACC","PC"
"C18","PC.ae.C38.4",1,"Abhd17a","-0.539471928645504","0.7273459867605",-0.539471928645504,0.7273459867605,"0.826404646662229","0.0219112715728779","0.88424368015787","0.00821936675644188","hyperlink",0.2,"ACC","PC"
"C18.1","C18.1.OH",1,"Qpctl","0.671728285414962","0.974638660104931",0.671728285414962,0.974638660104931,"0.308960007397488","0.500164301194088","0.471558139275231","0.285412079929614","hyperlink",0.2,"ACC","ACC"
"C18.1","C18.2",1,"Qpctl","0.522365668517045","0.956038663592001",0.522365668517045,0.956038663592001,"0.549543791471133","0.201303773606031","0.388648396075834","0.38888957432616","hyperlink",0.2,"ACC","ACC"
"C18.1.OH","Val",1,"Tango6","-0.845131286765722","-0.72101573799224",-0.845131286765722,-0.72101573799224,"-0.667172860325758","0.101583961405415","-0.666819665268359","0.101831954204673","hyperlink",0.2,"ACC","AA"
"C18.2","Met",1,"Rps21","-0.947096567612376","-0.772283069830231",-0.947096567612376,-0.772283069830231,"0.875720485694128","0.00977030125086965","0.876632499831742","0.00959693439993456","hyperlink",0.2,"ACC","AA"
"C18.2","Spermine",1,"Morn2","-0.978562792204193","-0.749799120719497",-0.978562792204193,-0.749799120719497,"0.955816573203081","0.000769563504293839","0.956596354597444","0.000736369281402727","hyperlink",0.2,"ACC","BA"
"C2","PC.aa.C40.2",1,"Mrpl38","-0.454531209749987","-0.955590587485166",-0.454531209749987,-0.955590587485166,"0.245400653414916","0.595825056981906","-0.72955554846394","0.0627542497700952","hyperlink",0.2,"ACC","PC"
"C3","Ala",1,"Gm21992","0.730337781084494","0.788885948397114",0.730337781084494,0.788885948397114,"-0.180430659432616","0.69865292829946","-0.181391746395238","0.697100777781756","hyperlink",0.2,"ACC","AA"
"C3","alpha.AAA",1,"Lgr4","-0.279657329699865","0.84529729706456",-0.279657329699865,0.84529729706456,"0.844780665039861","0.0167384633938666","0.708764754436803","0.0745951848126183","hyperlink",0.2,"ACC","BA"
"C3","Asn",1,"Rapgef4","-0.364454434767521","0.787712424710999",-0.364454434767521,0.787712424710999,"0.843634655385531","0.0170380837950007","0.758630238199593","0.0480356448384641","hyperlink",0.2,"ACC","AA"
"C3","Kynurenine",1,"Ubl3","-0.357219629694338","0.776866910409584",-0.357219629694338,0.776866910409584,"0.729795305762941","0.062624114234099","0.860382394920132","0.0129575575295286","hyperlink",0.2,"ACC","BA"
"C3","lysoPC.a.C16.0",1,"D10Wsu102e","0.498200552802148","0.926790461524218",0.498200552802148,0.926790461524218,"-0.481371355203866","0.274090450064867","-0.461845710025458","0.296818249320611","hyperlink",0.2,"ACC","LPC"
"C3","lysoPC.a.C20.3",1,"Ddx59","0.506682110099162","0.918421943952731",0.506682110099162,0.918421943952731,"-0.465232791246532","0.292817997059507","-0.461316485273965","0.297445446090298","hyperlink",0.2,"ACC","LPC"
"C3","lysoPC.a.C20.4",1,"Esam","-0.091614197404721","0.827335289509518",-0.091614197404721,0.827335289509518,"0.688173124987378","0.0874073326145275","0.729624370678271","0.0627168794816512","hyperlink",0.2,"ACC","LPC"
"C3","PC.aa.C30.0",1,"Tmem205","-0.57884477369552","0.759367172692971",-0.57884477369552,0.759367172692971,"0.88724617973922","0.0077095953698805","0.856310133938105","0.0138912903327929","hyperlink",0.2,"ACC","PC"
"C3","PC.aa.C38.1",2,"Rapgef4;Tmem205","-0.00670057771649048;-0.364361111715173","0.858762372084559;0.858762372084559",-0.185530844715832,0.858762372084559,"0.72072917649841;0.743260448823305","0.0676467536268027;0.0555497328698392","0.64234294466446;0.870562790347843","0.119785026392564;0.0107845688170871","hyperlink",0.4,"ACC","PC"
"C3","Phe",1,"Rapgef4","-0.884395428696428","0.735970778544091",-0.884395428696428,0.735970778544091,"0.969554969570335","0.00030557973989987","0.962555391698749","0.000510692139452682","hyperlink",0.2,"ACC","AA"
"C3","Pro",1,"Rapgef4","-0.448129889679932","0.82588039889055",-0.448129889679932,0.82588039889055,"0.826351114032657","0.0219274994223894","0.844091223395517","0.0169183528683285","hyperlink",0.2,"ACC","AA"
"C3","t4.OH.Pro",2,"Rapgef4;Lgr4","0.186978700126795;0.139332939272001","0.906951865487111;0.906951865487111",0.163155819699398,0.906951865487111,"0.560208709086661;0.714092021877822","0.190879007904908;0.0714563248693643","0.666273832928076;0.548385642441744","0.102215826525235;0.20245190424453","hyperlink",0.4,"ACC","BA"
"C3","Thr",1,"Rapgef4","-0.553060976952226","0.735219953891455",-0.553060976952226,0.735219953891455,"0.899665147613215","0.00579870682783408","0.819304146135536","0.0241231978812045","hyperlink",0.2,"ACC","AA"
"C3","Trp",1,"Rapgef4","-0.618483927164706","0.755623018825381",-0.618483927164706,0.755623018825381,"0.904667179000493","0.00511695517898941","0.863291640106631","0.0123131915667277","hyperlink",0.2,"ACC","AA"
"C3","Val",1,"Rapgef4","-0.708643375653699","0.730480826989732",-0.708643375653699,0.730480826989732,"0.930234340561729","0.00237755396441852","0.89203268795423","0.00693571535822332","hyperlink",0.2,"ACC","AA"
"C4","C6..C4.1.DC.",1,"Dcaf12","-0.24106456990818","0.81573648681304",-0.24106456990818,0.81573648681304,"0.861721674435235","0.0126585811723559","0.646271956838217","0.116801578184817","hyperlink",0.2,"ACC","ACC"
"C4","C8",2,"Fbxo8;Maoa","-0.472073998052522;-0.507308717886264","0.76389298158223;0.76389298158223",-0.489691357969393,0.76389298158223,"0.798498281603659;0.792826165017344","0.0313028683292022;0.0334430834194574","0.872548768362566;0.898110133446158","0.0103871931863619;0.00602080279244579","hyperlink",0.4,"ACC","ACC"
"C4","SM.C18.1",1,"Zdhhc4","-0.958117492952264","-0.765237373598109",-0.958117492952264,-0.765237373598109,"0.906874208481502","0.00483182236424068","0.905973252235822","0.00494706977886865","hyperlink",0.2,"ACC","SM"
"C4.1","lysoPC.a.C16.0",1,"Adck3","-0.164519370053422","0.843603333077544",-0.164519370053422,0.843603333077544,"0.727132291308332","0.0640777464039897","0.751609337726898","0.0513940600550049","hyperlink",0.2,"ACC","LPC"
"C4.1","lysoPC.a.C16.1",1,"Usp45","-0.259741864622221","0.806267843343473",-0.259741864622221,0.806267843343473,"0.701172124530537","0.0791937065400154","0.82897505577718","0.0211400618734747","hyperlink",0.2,"ACC","LPC"
"C5","C5.1.DC",1,"Exoc6b","0.500037581625655","0.92425322150549",0.500037581625655,0.92425322150549,"-0.556940499406627","0.194045188423819","-0.378143594244714","0.402939052353051","hyperlink",0.2,"ACC","ACC"
"C5","Kynurenine",1,"Ubl3","-0.794353559095828","0.741389231583541",-0.794353559095828,0.741389231583541,"0.926871879853866","0.00266953314772071","0.950408209504808","0.00102409843249925","hyperlink",0.2,"ACC","BA"
"C5","lysoPC.a.C16.0",1,"Esam","0.0348297859274672","0.869687202050079",0.0348297859274672,0.869687202050079,"0.595848883897687","0.158006434250324","0.735600159537054","0.0595179176163851","hyperlink",0.2,"ACC","LPC"
"C5","lysoPC.a.C20.4",1,"Esam","-0.318583613453469","0.798177769760904",-0.318583613453469,0.798177769760904,"0.781327833128674","0.0380249697295344","0.79473231112822","0.0327150396529584","hyperlink",0.2,"ACC","LPC"
"C5.1","lysoPC.a.C20.3",2,"Nmt2;Dhx40","-0.493166224431562;-0.453818055055464","0.715552368821689;0.715552368821689",-0.473492139743513,0.715552368821689,"0.818953152490309;0.833977495785902","0.0242356578407587;0.0196838327238923","0.858944651105558;0.817099359026163","0.0132829732760883;0.0248345161801409","hyperlink",0.4,"ACC","LPC"
"C5.1","Taurine",2,"Bche;Ndufb5","-0.304563264173616;-0.0706465949103056","0.821051062487977;0.821051062487977",-0.187604929541961,0.821051062487977,"0.733157355799957;0.70839047304782","0.0608146419927752;0.0748184307275114","0.834757090369644;0.691042669748651","0.0194621834027946;0.0855571837654176","hyperlink",0.4,"ACC","BA"
"C5.1.DC","alpha.AAA",1,"Lgr4","-0.591628779475921","0.734376209300521",-0.591628779475921,0.734376209300521,"0.863818514579235","0.0121985068501784","0.884622849551752","0.00815394794764264","hyperlink",0.2,"ACC","BA"
"C5.1.DC","lysoPC.a.C14.0",1,"Cox5a","-0.22971808340852","0.853986410414847",-0.22971808340852,0.853986410414847,"0.596234287495231","0.157667718098693","0.895965062613126","0.00633516214707883","hyperlink",0.2,"ACC","LPC"
"C5.1.DC","lysoPC.a.C16.0",2,"Adck3;Esam","-0.0301375482002411;-0.0363609497777578","0.851015874474943;0.851015874474943",-0.0332492489889994,0.851015874474943,"0.648094295514462;0.606070121537924","0.115430965618045;0.149146215161347","0.729978083529855;0.771111815121912","0.0625250041884034;0.0423712261380434","hyperlink",0.4,"ACC","LPC"
"C5.1.DC","lysoPC.a.C16.1",1,"Bmp10","0.0508151307884699","0.864319159790376",0.0508151307884699,0.864319159790376,"0.671475230085642","0.0985884488618601","0.649550069247845","0.114342050503833","hyperlink",0.2,"ACC","LPC"
"C5.1.DC","lysoPC.a.C20.4",1,"Esam","-0.647355675975817","0.733771739997479",-0.647355675975817,0.733771739997479,"0.883243846974789","0.00839332065561152","0.901512606409773","0.00554112715331295","hyperlink",0.2,"ACC","LPC"
"C5.1.DC","PC.aa.C38.1",2,"Tmem205;Gckr","-0.600459738789448;-0.274832302280888","0.752055082648082;0.752055082648082",-0.437646020535168,0.752055082648082,"0.794537541165204;0.74900537096171","0.0327890214528158;0.0526712769001182","0.944517449023116;0.781767183965931","0.00135148973505013;0.0378438807820681","hyperlink",0.4,"ACC","PC"
"C5.1.DC","SM..OH..C24.1",1,"Slc19a2","-0.525422352467654","0.714184773240526",-0.525422352467654,0.714184773240526,"0.876092469834518","0.00969937389082915","0.822997965197398","0.0229575283801096","hyperlink",0.2,"ACC","SM"
"C5.1.DC","t4.OH.Pro",1,"Lgr4","-0.521090290967797","0.767741183360867",-0.521090290967797,0.767741183360867,"0.825110543540772","0.022305468764233","0.880621889022331","0.00885952733314348","hyperlink",0.2,"ACC","BA"
"C5.DC..C6.OH.","Ac.Orn",2,"Ces3b;BC089597","-0.308289850041601;-0.272604163916951","0.774627202985117;0.774627202985117",-0.290447006979276,0.774627202985117,"0.718933189781048;0.731661180011986","0.068666542868096;0.0616163456561416","0.837758998833991;0.802847792428486","0.0186219712020387;0.0297150789681373","hyperlink",0.4,"ACC","BA"
"C5.M.DC","C5.DC..C6.OH.",3,"Cdv3;Tsr1;Mapk1ip1l","-0.28475687157771;-0.578848017541928;-0.235308006371569","0.812167175536714;0.812167175536714;0.812167175536714",-0.366304298497069,0.812167175536714,"0.868825109946895;0.87381453869919;0.777255008073288","0.0111393191629997;0.0101383948049071;0.0397265220757327","0.670942946756214;0.878421123188761;0.74286470844472","0.0989565079997381;0.00926211525336947;0.0557510912622323","hyperlink",0.6,"ACC","ACC"
"C5.M.DC","C7.DC",1,"Tcp11l2","-0.239948995538534","0.802491145975149",-0.239948995538534,0.802491145975149,"0.643296787921838","0.119057176693545","0.860142228654243","0.0130115946869962","hyperlink",0.2,"ACC","ACC"
"C5.M.DC","PC.aa.C36.3",1,"Dmxl2","-0.917980981091372","-0.789272124590595",-0.917980981091372,-0.789272124590595,"0.781583139689339","0.0379196806908494","0.781468193153574","0.037967064885506","hyperlink",0.2,"ACC","PC"
"C5.M.DC","Spermine",1,"Ern1","-0.70988117582428","0.751988615171121",-0.70988117582428,0.751988615171121,"0.954836534517901","0.000812517230487046","0.862056529759047","0.0125844537760233","hyperlink",0.2,"ACC","BA"
"C6..C4.1.DC.","C8",2,"Chaf1b;Rasa1","-0.558794594232773;-0.680461691442519","0.732146220116748;0.732146220116748",-0.619628142837646,0.732146220116748,"0.895312569267285;0.953725414726988","0.00643263129857709;0.000862895423427973","0.828249679141444;0.839055429126047","0.0213561168257103;0.0182656070820415","hyperlink",0.4,"ACC","ACC"
"C7.DC","C9",2,"Zbtb20;Agmat","-0.0191904442616084;0.08754528135467","0.93565112835652;0.93565112835652",0.0341774185465308,0.93565112835652,"0.657638011017439;0.767535072084553","0.10838945083839;0.0439544903636213","0.744609366930468;0.542411558909724","0.0548663635682347;0.208423982366801","hyperlink",0.4,"ACC","ACC"
"C7.DC","Carnosine",2,"Dnaja4;Hsd17b2","-0.0827890568883976;-0.283811344829923","0.810659114640646;0.810659114640646",-0.18330020085916,0.810659114640646,"0.707845785957919;0.682478260083835","0.075143955070936;0.0911411200637979","0.697025193063403;0.859545948620749","0.0817672986348634;0.0131463144146041","hyperlink",0.4,"ACC","BA"
"C7.DC","PC.aa.C32.1",1,"Hsd17b2","-0.263294887068554","0.762033997353598",-0.263294887068554,0.762033997353598,"0.746910622911083","0.0537111651438053","0.778390474633167","0.0392479962407841","hyperlink",0.2,"ACC","PC"
"C7.DC","PC.aa.C36.6",1,"Ube3a","-0.479658620077674","0.734421480712187",-0.479658620077674,0.734421480712187,"0.799178003308248","0.0310516874168609","0.87128737796065","0.0106385908249882","hyperlink",0.2,"ACC","PC"
"C7.DC","PC.ae.C34.2",1,"Hsd17b2","-0.611160283098529","0.730432065663099",-0.611160283098529,0.730432065663099,"0.855848401382922","0.0139995132526354","0.903391893791415","0.00528606731171278","hyperlink",0.2,"ACC","PC"
"C7.DC","SM.C20.2",1,"Nudt7","0.0641977137202755","0.860671103334084",0.0641977137202755,0.860671103334084,"0.678224081346834","0.0939841019432603","0.629742385366571","0.129613853357907","hyperlink",0.2,"ACC","SM"
"C8","lysoPC.a.C26.1",1,"Tmem106a","-0.967686523459101","-0.758483329729793",-0.967686523459101,-0.758483329729793,"0.930845071105219","0.00232664170694506","0.930559770083844","0.00235034466081227","hyperlink",0.2,"ACC","LPC"
"C9","PC.aa.C32.2",1,"Gm11146","-0.475569925933106","0.726441998790943",-0.475569925933106,0.726441998790943,"0.89976185596834","0.00578505443660908","0.758251384700177","0.04821369695475","hyperlink",0.2,"ACC","PC"
"C9","SM.C16.1",1,"Rpn2","-0.975090169765278","-0.753010693843783",-0.975090169765278,-0.753010693843783,"0.948367006809516","0.00113149396930775","0.948100456745328","0.00114598702044243","hyperlink",0.2,"ACC","SM"
"Carnosine","PC.aa.C32.1",1,"Tbcc","-0.547819529905119","0.886338650793495",-0.547819529905119,0.886338650793495,"0.923749122487432","0.00295863163687138","0.809034191094875","0.0275361259648239","hyperlink",0.2,"BA","PC"
"Carnosine","PC.aa.C32.2",2,"Hsd17b2;Tbcc","0.372987465686874;-0.0979114264782084","0.92887174410577;0.92887174410577",0.137538019604333,0.92887174410577,"0.623642572435787;0.821956283242002","0.134514151390449;0.0232829592975674","0.444739401191023;0.622725592084316","0.317384370735591;0.135258805140805","hyperlink",0.4,"BA","PC"
"Carnosine","PC.aa.C34.3",1,"Tbcc","-0.396718888123776","0.864061008139796",-0.396718888123776,0.864061008139796,"0.922267176056554","0.00310195731811991","0.691700295307285","0.0851361275137303","hyperlink",0.2,"BA","PC"
