"from","to","weightreal","Genes","PcorValues","CorValues","PcorAverage","CorAverage","PcorLink1edge","PcorLink1edge_pvalue","PcorLink2edge","PcorLink2edge_pvalue","type","weight","Vertex1_Class","Vertex2_Class"
"PC.aa.C34.2","PC.ae.C36.4",3,"Tram1;Map3k13;Zmpste24","-0.840279393866421;-0.218728599610664;-0.235420013668172","0.723882467843307;0.723882467843307;0.723882467843307",-0.431476002381752,0.723882467843307,"0.955210309057633;0.740463517343558;0.757313890475082","5.9923248947045e-05;0.0225034538692583;0.0181143460282834","0.949824956542439;0.73844766375903;0.734478834342989","8.86882522176451e-05;0.0230712977791118;0.0242167248741785","hyperlink",0.5,"PC","PC"
"PC.aa.C34.2","PC.ae.C36.5",4,"Sec11a;Strap;Tmed2;Map3k13","-0.0186297881058799;0.0620228023943177;-0.010271553471424;-0.0456213437918707","0.830002468372263;0.830002468372263;0.830002468372263;0.830002468372263",-0.00312497074371423,0.830002468372263,"0.825491293452151;0.647448334412096;0.64065792361304;0.525010390010158","0.00613506654903079;0.0593999810973796;0.0630239690858698;0.146684573573312","0.510536002437891;0.648175652928152;0.713258171676336;0.832449525884931","0.160198402664763;0.059019826369674;0.0309781190209044;0.00535917297776334","hyperlink",0.666666666666667,"PC","PC"
"PC.aa.C34.2","PC.ae.C38.6",2,"Tram1;Map3k13","-0.790101678140281;-0.148188794753055","0.774574262081569;0.774574262081569",-0.469145236446668,0.774574262081569,"0.931018765746511;0.669255905188382","0.00026521848324638;0.048663191895613","0.946568129514897;0.770056711967005","0.000110168937151925;0.0152023687039374","hyperlink",0.333333333333333,"PC","PC"
"PC.aa.C34.2","SM..OH..C22.1",1,"Ssr3","-0.42103583257215","0.708901366437953",-0.42103583257215,0.708901366437953,"0.907269634815934","0.000729451112143816","0.699043538474208","0.0361326925485385","hyperlink",0.166666666666667,"PC","SM"
"PC.aa.C34.2","SM.C18.0",1,"Hif1an","-0.210098572006772","0.794862873927224",-0.210098572006772,0.794862873927224,"0.879001489827437","0.00179903684105095","0.587834233840636","0.0959766227587136","hyperlink",0.166666666666667,"PC","SM"
"PC.aa.C34.2","SM.C20.2",1,"Strap","0.173525334098655","0.866956133307345",0.173525334098655,0.866956133307345,"0.540124977697968","0.133310065460729","0.675177807107858","0.0459797149257382","hyperlink",0.166666666666667,"PC","SM"
"PC.aa.C34.2","SM.C24.0",2,"Cobl;Ssr3","-0.178885363557818;0.059028509142043","0.854312589844653;0.854312589844653",-0.0599284272078875,0.854312589844653,"0.785437224027171;0.778158268026356","0.012126345752466;0.0135241266708237","0.705121433681139;0.515145016293741","0.033865504545757;0.155820167536752","hyperlink",0.333333333333333,"PC","SM"
"PC.aa.C34.3","PC.aa.C36.0",1,"Tec","-0.565764446551864","0.776591754643591",-0.565764446551864,0.776591754643591,"0.884877637020961","0.00152040451439391","0.852842509825799","0.00347494810067294","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C34.3","PC.ae.C30.1",1,"Ftsj2","-0.511783416016006","0.640626872235319",-0.511783416016006,0.640626872235319,"0.834470831860367","0.00514702292088981","0.841714597002799","0.00443388099981064","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C34.3","PC.ae.C34.3",1,"Tec","-0.272685135150509","0.787069252749508",-0.272685135150509,0.787069252749508,"0.831783999079226","0.00543031031633618","0.701939862248858","0.0350404012526414","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C34.3","PC.ae.C36.0",1,"Tec","0.185326798905834","0.872192089800391",0.185326798905834,0.872192089800391,"0.69914196173372","0.0360952166379722","0.504858839147185","0.165687834654437","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C34.3","PC.ae.C36.1",2,"Scfd1;Tec","-0.211802205158393;-0.439632495613272","0.756922477665938;0.756922477665938",-0.325717350385832,0.756922477665938,"0.781253625558097;0.872193058016622","0.0129172135048098;0.00216392527419945","0.701881721949776;0.773242452906867","0.0350621140098955;0.0145267566318337","hyperlink",0.333333333333333,"PC","PC"
"PC.aa.C34.3","PC.ae.C40.2",1,"Gzf1","-0.300436425767318","0.712601498343648",-0.300436425767318,0.712601498343648,"0.74391974458108","0.0215514884485779","0.793458252808685","0.0107023171476012","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C34.3","SM.C20.2",1,"Scfd1","0.00185978507331173","0.821032148314694",0.00185978507331173,0.821032148314694,"0.682225792973965","0.0429120157920636","0.659047874159832","0.0535198198124478","hyperlink",0.166666666666667,"PC","SM"
"PC.aa.C34.4","PC.aa.C36.0",2,"Slc12a2;Tec","-0.222988276231891;-0.100503426476121","0.805455854031493;0.805455854031493",-0.161745851354006,0.805455854031493,"0.67777913663997;0.67280613065968","0.0448316138692245;0.0470427341310679","0.824030092401041;0.742575289982681","0.00630718876934408;0.0219185691032447","hyperlink",0.333333333333333,"PC","PC"
"PC.aa.C34.4","PC.aa.C36.6",1,"Hsdl2","0.488929886780618","0.939370468488897",0.488929886780618,0.939370468488897,"0.357019621335388","0.345577231251149","0.598845080035861","0.0883958769680644","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C34.4","PC.ae.C34.3",1,"Tec","-0.150103350048337","0.768388018114441",-0.150103350048337,0.768388018114441,"0.732476495025706","0.0248085581568776","0.708746466044687","0.0325584241392845","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C34.4","PC.ae.C36.1",2,"Slc12a2;Tec","-0.534239666728967;-0.445915265440255","0.705745486269181;0.705745486269181",-0.490077466084611,0.705745486269181,"0.845880194039113;0.830668887945747","0.00405609487504152;0.00555094340949252","0.859236347219793;0.812545710400337","0.00299414348397356;0.00777590327457319","hyperlink",0.333333333333333,"PC","PC"
"PC.aa.C34.4","PC.ae.C38.1",1,"Bivm","0.61823109349096","0.839158731141629",0.61823109349096,0.839158731141629,"-0.352083458247035","0.352764451039785","-0.341092331782413","0.369024418669043","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C36.0","PC.aa.C40.1",1,"Ddhd2","-0.133744405615848","0.793102889606137",-0.133744405615848,0.793102889606137,"0.698646441828791","0.0362841483755136","0.738796672431446","0.0229723169031168","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C36.0","PC.aa.C42.4",1,"Fam49a","0.0710171124420644","0.865231580958223",0.0710171124420644,0.865231580958223,"0.526098730464369","0.145696407479982","0.765288023780471","0.01625239985359","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C36.0","PC.aa.C42.5",1,"Stam2","-0.518042738757723","0.660673218316156",-0.518042738757723,0.660673218316156,"0.812649472797685","0.0077616877945722","0.870580821881864","0.00225726976413771","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C36.0","PC.ae.C30.0",1,"Nop16","-0.218152336367725","0.788078937767673",-0.218152336367725,0.788078937767673,"0.645886360833218","0.0602216149825309","0.841299351356272","0.00447281189018977","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C36.0","PC.ae.C30.2",1,"Nop16","-0.317601666103157","0.81660859381721",-0.317601666103157,0.81660859381721,"0.611688554258045","0.0800329735650686","0.923739245871177","0.000374062072338977","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C36.0","PC.ae.C38.1",1,"Gcc1","0.585295232981574","0.861370297890308",0.585295232981574,0.861370297890308,"-0.395078405176669","0.292626891746834","-0.375141222309682","0.319814947218305","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C36.0","PC.ae.C44.3",1,"Ddhd2","0.0530019060930202","0.846001258046065",0.0530019060930202,0.846001258046065,"0.567206656575433","0.111215712084014","0.73691882543498","0.0235082002223","hyperlink",0.166666666666667,"PC","PC"
